text,labels
我 没 敢 直说 ， 文晶 不让 你 过 咋办 ， 虽然 她 经常 说 她 不 生气 。,0
妈 的 ， 你 再 ， 我 就 画 圈圈 诅咒 你 ！,1
靠 ！ 你 叛变 啦,1
老师 会 被 你 气死 的,1
"你 自己 想 出来 滴 ？ ？ 哈 哈哈
",2
弄 的 侬 那 发飙 呀,1
"我 今晚 吃 的 肥肠 鸡 ' 现在 很 胀 噢
",0
用 了 一 天 的 步步高 智能 手机 ， 速度 很快 ， 最 值得 称赞 的 是 电池 ！,2
这 是 和 我 公司 能力 超强 ， 超 爷们 范 的 平面 设计 。,2
刚刚 去 刮痧 了 ， 这 可 是 我 的 第 一 次 ， 因为 最近 总 感觉 身体 像 发烧 似的 烫 ， 就 特地 去 散散 火 ， 谁料 ， 就 像 遭 了 降 龙 十八 掌 ， 后背 惨不忍睹 啊 。,0
"我 是 女 强人
",3
就 着 虾仁 面 和 橙子 ， 感叹 着 25 度 的 美好 阳光 ， 说 一 大堆 胡言乱语 ， 觉得 在 阳光 里 这么 聊天 和 发呆 打发 时间 真是 件 无比 幸福 的 事情 . . .,2
不 看 怕 他 不 去 医院 哦,3
当时 你 没 在 高铁 上 真是 人类 的 不幸 啊 …,0
"咋 子 了 也 ？
",1
你 是 要 把 欧尼 饭 阿 举 嘛 饭 们 逼 出 春心 吗 . . . . . . . . .,1
我 妈妈 172 ， 爸爸 176 ， 我 弟弟 16 岁 178 ， 我 为 毛 就 160 ， 我 不该 是 矮子 有 没有 ！ ！ ！ ！,0
md   原来 我 穿 4 号   我 一定 要 减 到 0 号 身材 -   - 明天 穿 什么 鞋子 内衣 呢 。 。 。,1
你 妹 啊 ！,1
妈 蛋 丫 还 以为 我 没 看 出来 啊 ？ ！,1
晚会 到 这 就 全部 结束 了 ， 感谢 大家 一路 的 陪伴 。,3
和 ， 禾木旁 代表 粮食 ， 口 就是 嘴巴 ， 代表 人人 有 饭 吃 ;,3
把 你 的 破烂 微博 给 他,1
来 啦 ， 来 啦 ， 记得 请 我 吃 噢 ！,2
其实 一个 ipod 只有 我 两 天 工资 ， 但是 tmd 想起 被 偷 还是 一 口 凌霄 血 狂 吐 不止 … …,1
现在 开始 查 班机 定 行程 下 半年 要 去 看 con 的 有 没有 ！ ！ ！,1
哈哈 ， 湘 女 多情 ， 楚王 怀恨 啊 ！,2
[ 泪 ],1
她 夸奖 我 是 一个 聪明 的 朋友 ， 我 在 这儿 偷偷 地 美 着 呢 ~ [ 偷 笑 ],2
"我 今天 也 是 扫墓 。 睡 虎山 和 石门 峰
",0
你 选择 综合 症 了   哈哈   话 说 中间 我 那 张 大头 也 太 愣 了 吧   挖 哈哈   吃 的 很 撑   合照 很 开心 ~ 期待 周 5 的 大 聚会 ~,2
可惜 我 毕业 咯 ~,0
丹青 误 毛线 啊 … … 就 授权 都 搞 不定 后面 的 免谈 啊,1
有人 问 我 ， 如何 找到 自己 喜欢 的 工作 ， 我 说 ， 拿 出 你 喜欢 一个 人 的 劲头 儿 来 。,3
我 就 知道 你 懂 ！ 我 的 痛 啊 ！,0
没事 ， 心情 不好 发泄 一下 ！,1
本人 在 腾讯 微博 话题 《 你 听 过 的 最 伤人 的 话 》 的 留言 ： : 我 听 过 最 伤人 的 话 就是 新疆 克拉玛依 发生 的 那个 马屁 精 说 过 的 ： 《 让 领导 先 走 》 ！,1
税负 越 推 越 高 ， 难道 政府 真的 在 有 意识 地 消灭 中产 阶级 吗 ？,1
感觉 怎么 样 ， 完整 我们 宿舍 是 哭 死 了,0
狠 美 哦 ~ 谢谢 一路 的 陪伴 鼓励 和 支持 ， 也 希望 能 让 你 再 看 《 我 爱 你 》 。,2
不要 啊 亲 给 多 次 机会 嘛,0
你们 不是 要 减肥 的 嘛 ！ 我 对 半夜 发 吃 的 同志 表示 很 愤怒 ！,1
"哇 ， 大 肚子 脸 都 没有 出现 ， 也 看出 像 啦
",2
希望 能 在 元旦 这 2 天 找到 好心 人 收留 他 ， 后天 就要 上班 了 ， 如果 找 不到 好心 人 收留 只能 送给 警察 了 。,0
都 是 我 灌输 的 ！ 呵呵,2
无奈 . . .,0
爱 明白 不 明白 ！,1
为了 表达 我 的 忧伤 今天 晚上 我 决定 喝 两 杯,1
谈 的 时候 什么 都 好 ， 不在 一起 了 ， 就 什么 都 没 了 。,0
继续 努力 ！ ！ ！ ！ [ 太阳 ],2
不能 得罪 啊 ， 宿管 求 其 一个 红牌 就 死 得 啦,3
灾民 为此 上访 ， 反 被 劳教 。,1
你 妹 啊 ， 去 死,1
好 辛苦 啊 最近 无 事 可 做 的 我 表示 相当 羞愧 啊,0
方 这种 傻逼 ， 太 把 自己 当 教主 了,1
你 不 知道 我 专 压 地头 蛇 ？,3
男人 和 一个 喜欢 的 人 在 一起 的 时候 ， 心里 还有 一个 或 多 个 她 。,3
旅顺 南路 亿达 普罗旺斯 西 行 2 到 3 公里 处 左侧 山头 起火 ， ， 貌似 消防 官兵 已经 到场 了 ， ， 暂时 对 交通 没 影响 。 。,3
嗯 ， 我 也 这么 想 。 今儿 真 累 ！,3
"在 啊 ！ 出来 啦 ！
",2
我们 相遇 之前 是 两 个 人 ， 相遇 之后 ， 不是 变成 一个 ， 而是 一个半 。,3
郁闷 呀 ！,0
第 一 张 校友 卡 不知 轮到 谁 ？,3
你 是 来自 农村 的 吗 ？,3
更 分 不 清 ， 中国 人 该 敬仰 毛 泽东 还是 该 敬仰 华盛顿 。,3
伟哥 ， 你 咋 不 关注 我 啊 ？,0
我 为 苹果 作出 这么 大 贡献 也 木 有人 感谢 我 ！,0
的 。 。 。 [ 熊猫 ],0
中午 那些 话 ， 是 太 那个 了 …,0
哎 . . 咱 宿舍 三 个 带 电脑 的 都 沉迷 了,0
题目 老 难 了 呢 ！ 我 今天 才 做 了 20 道 就 没 力气 了 ！ 每天 做 20 道 估计 真 好,0
你 至于 瞪 我 吗 ？ ？,1
我 想 我 姥姥 了 。 。 。,0
快 陪 闺女 玩 会 去 ！ ！,3
国贸 的 人 保定 损 真 不是 个 东西 ， 说 非 人保 合作 单位 修车 ， 不 给 定损 。,1
没 问题 的 。,1
"没 十万 ， 爆 果 照 啊 ！ ！
",1
我 想想 。 。,3
哪个 麻痹 的 有 经验 的 猫 友 让 猫 有 病 不 治 、 丢 了 不 找 啊,1
"广招 贤士 麽
",3
进口 三菱 帕杰罗 47 万 。 可以 买 宝马 哒 。,3
我 和 你 同 病,0
尼玛 ， 我 回民 哎 ， 不 吃 猪肉 的 哎,1
卖 给 黄牛 是 矩 规 卖 的 ， 卖 给 我们 是 不 守 规矩 了 ！ 干 球 的 ！,1
直接 一 刀 一 刀 给 他们 丫 弄死 。,1
"好 吧 ! 我 以后 就 叫 你 赖 连敏 吧 !
",2
真 想 看看 那些 人 心 面对 宝宝 的 眼泪 会 不会 有 一 刹那 的 颤抖 ！,0
生病 了 ， 抢救 中 呢 ，,0
现 周围 的 一切 好 让 俄 强大 不 起来,0
"我 要 嫁给 你
",0
"在 哪 啊 ！ ！
",1
内 分泌 不 调 吗 ？ 还是 月经 不 调 ？ 哈哈,2
很 久 没 见 啦 大 忙人,3
"无可救药 . .
",0
淳 迷 们 快快 来 [ 围观 ]   ！ ～ [ 耶 ],2
他 犯 了 什么 错 ？,3
"感觉 还是 肉肉 的
",0
"还有 很多 卡 ， 没事
",0
结果 就 讲 了 〒 ▽ 〒 ~ 既然 这样 别 怪 我 报复 射 会 ( ノ = Д = ) ノ ┻ ━ ┻,1
如果 可以 哭 ， 我 也 不 想 忍 ； 如果 可以 自私 ， 我 也 不 想 退让 ； 如果 可以 懦弱 ， 我 也 不 想 坚强 ； 如果 可以 放手 ， 我 也 不 想 继续 执着 ； 如果 可以 再 重新 选择 爱上 一个 人 ， 我 还是 只 想 再 好好 爱 你 一 次 ， 而且 这 一 次 ， 我 不会 那么 轻易 放手 了 。,0
兄弟 你 准 是 被 刺激 着 了 ！ 我 是 如此 的 忧郁 与 悲观 ！ 忍 着 忍 着 ！,0
是 疯狂 的 让 你 买 玉 吗,3
真 没 想到 在 这种 生活 细节 的 事情 上 会 让 骗子 钻 了 空子 ！ [ 哼 ] [ 哼 ] [ 哼 ],1
是 不是 被 震惊 了 ？ ？,1
曾经 有 一个 别墅 摆放 在 我 面前   我 没有 好好 争取 珍惜   当 我 失去 的 时候 我 才 后悔莫及,0
真 诶 吃 伐 消 上次 一边 说 还 一边 朝 旁边 的 男生 举 大 拇指 把 人家 吓 死 了,0
你 死 . 打死 你 . 阿伯,1
什么 叫 绝版 啊 ， 买 不到 了 ？,3
咳 ~ 上班 的 人 实在 是 伤 不 起 呀 [ 泪 ] [ 泪 ],0
繁琐 和 高端 是 关联 着 。 哈哈 ！,2
我 以为 我 拼命 地 和 你 说话 ， 你 会 感觉 到 我 多 爱 你 。,0
才 他 妈 发现 招行 不能 用 支付 宝 余额 还款 ！,1
/ / @ 无敌 网 - armstrong :   姐 ， 给 可以 不要 拿 结婚 这种 大事 来 吓唬 人 ？,3
放心 ， 我 会 忘记 的 ， 只是 不 想 耽误 别人,0
四肢 的 长度 和 赏金 ！,3
好 学生 在 那 要死要活 考 这 考 那 到处 申请 免试 才 能 考上 香港 中文 大学 研究 生 . . . . . .,1
想 要 有 一个 安定 的 家   幸福 的 家   懂 我 的 人   善良 的 朋友   真的 好 难,0
jyj 美国 场 mtv-k 推 特 直播   】 美国 场 的 观众 将会 享受 特别 待遇   因为 在 中 ， 俊秀 ， 有 天 将会 总共 表演 24 首 歌曲   包括 几 首 未 发表 的 曲目 ！,3
"我 看 了 快 三 遍 了 ， 你 说 咧
",3
看着 像 蛋糕 、 你们 俩 失踪 了 ? 好几 天 没 动静 了,3
你们 每个 律师 来 见 ， 都 去 核实 吗 ？,1
"那 今天 是 不是 应该 休息 啊 ~ ~
",2
我 用 最后 一个 珍贵 晚上 切 看 了 哈 7 ， 我 太 激动 了,2
后来 直接 找到 sony 的 官方 维修 部 ， 前台 小姐 拿到 一 看 就 判断 是 镜头 可能 哪里 出 了 点 小 问题 ， 20 分钟 立等 可取 ， 全 免费 … …,2
没事 上上 微博 ， 就 不 无聊 了,3
"我 只 想 要 回 保险 杠 的 喷漆 钱
",1
那 你 还 叫 我 去 看 ， 这 不是 在 耍 我 吗 ？,1
海赫 还 悄悄 话 了 刚才 ， 怎么 不是 我 四千二 的 时候 啊 哈哈 ， 悲愤 ！,0
哈哈 ， 无敌 兔 ， 真的 好好 可爱 。,2
那 就是 无意 听到 神马 谣言 了 = 。 =,3
教育 环境 搞 成 这样 ， 有 良心 的 老师 慢慢 都 变得 没有 良心 了 。 还有 什么 希望 ！,1
好不 容易 周六 可以 睡 个 懒觉 休息 一下 ， 结果 今天 极为 不 爽 的 被 楼下 的 咆哮 声 吵醒 ！,1
姐 疯 了 ！,2
谢谢 琴 姨 分享 的 视频 ！ 跟着 琴 姨 走 有 视频 看 哈 ！,2
那 你 可 等 吧 ， 没谱 儿,3
"整 到 我 又 要 洗 过 志 憎 洗 衣服 的 啦
",1
你 懂 掺 这个 字 吗 … …,3
木 有人 给 我 买 啊 ！ ！ ！ 呜呜,0
公款 吃喝 是 官员 的 腐败 温床 ， 天朝 的 特征 ， 没有 想到 花 的 是 纳税 人 的 钱 ！,1
这 也 包养 ？ 怎么 包 ？ 怎么 养 ？,3
我 现在 还 有点 头晕,0
不是 来 听 你 这 五音 不 全 的 胡 咧咧 的 ！ [ 怒 ],1
现在 的 医生 都 和 畜生 没 区别 。,1
小妹 也 毛 30 类 ~ ~ ~,3
正是 旺季 ， 真是 添乱 ， 全市 散货 市场 鸡飞狗跳 ， 民生 艰难 啊 。,1
另外 一 件 怪事 ， 我 一个 人 可以 拿 出 那么 多 的 图片 来 证明 ， 你们 这么 多 人 来 反驳 我 ， 却 全 是 空口 白话 。,1
《 忐忑 》 这 神曲 让 我 产生 了 严重 的 幻听 ， 龚 大 歌唱 家 狂放 的 饶舌 随处 飘 起 ， 任何 有 节奏 的 环境 声 ， 都 会 被 我 的 耳朵 纳入 此 神曲 之中 . . . . . .,3
是 啊 。 不然 喝 点 西瓜 汁 多 寒酸 。,0
就是 就是 ， 可惜 了 ， 嘿嘿,2
不 知道 管管 啊 !,1
我 估计 不是 人 。 。 。,3
空 有 一 腔 爱国 心 ！,1
更 愚人 的 是 回来 的 时候 公交 车 居然 还 没有 到站 就 喊 我们 下车 ！ ！ ！ ！ ！ [ 怒 ]   [ 怒 ],1
欺负 你 的 人 都 嘚 死 ！,1
"那天 等 我 我 有 东西 拿给 你 ~
",0
期待 的 心情 ， 音乐 的 震撼 ， 旅行 的 脚步 ， 深深 的 想念 ， 她 给 我 的 。,2
在   20   多 岁 时 找 不到 ， 却 不得 不 结婚 ， 在 三四十 岁 时 找到 却 不得 不 放弃 。,0
/ / @ 王 小 兔 tutu : [ c 看 热闹 ] 太 好笑 了 .,2
考 不 上 大学 肿 么 了 ！ ！ ！,1
哼 [ 哼 ],0
是 啊 ， 甚至 可以 说 是 市场 经济 的 倒退 啊 ！,0
砸 了 你 电脑 。 。 。,1
你 妹 ， 想 威胁 我 是 不 ？,1
看书 啦 !,2
现在 会 驳 嘴 了 哈 ， 看 我 今晚 怎么 收拾 你,1
"我 弟 要 回来 啦 ， 可能 下 周一 就 回
",0
是 吧 ！ ！ ！ ！ ！ ！,1
在 聊 男人 间 的 那些 事 ， 并且 还要 捂住 耳麦 防止 外泄,3
还 能 有 啥 事儿 啊 ， 不是 你们 的 问题 ， 是 我 的 问题 ， 用人 不善 啊,0
"阿毛 说 的 对 啊 ！ ！
",1
不 走 邮筒 么 ？ 哈哈,2
对不起 ~,0
那 一 年 ， 我 去 了 ， 你 走 了 ;,0
一直 知道 新浪 微薄 的 强大 ～,3
哦 了 ， 洗澡 澡 睡觉 咯 ！,2
不 分 房子   也 行   你 给 安排 个 班车 让 我 晚上 能 回家 就 行   不 给 安排 班车 也 行,1
发觉 e+ 呢 个 社会 真 系 乜 人 都 有 啊 . . . . .,2
昨天 又 干掉 个 大 芒果 ， 今天 脸 悲剧 了 [ 衰 ] [ 抓狂 ] [ 泪 ] 。 。 。 。 。 。,0
回到 初中 ， 我 坐 你 后面 的 时候 。 哈 哈哈,2
"谁 三 个 谁 ~ ~ ~
",3
三 月 依旧 剩 一百 多 条 短讯 没 发 出去 ， 可惜 廖 ~ 可惜 廖 ^ 今晚 降温 ， 脚 都 发 凉 ， 一 会 穿 层 厚 的 去 学校 好 了 。,0
没 想到 学校 这么 快 就 妥协 了 。,2
郭 美美 的 事 还 没 弄清 ， 没 心思 上班 ；,0
我 总结 一下 我 的 观点 是 ： 本人 的 存在 ， 一 方面 是 我 母亲 努力 保 我 的 结果 ， 另 一 方面 是 因为 本人 自身 不懈 努力 。,3
"就 它 的 毛 被 好 了 。
",0
这 三 个 人 分别 毕业 于 清华 ， 中科大 ， 北航 ， 一致 劝 我 考研 ， 压力 好 大 …,0
这 条 街上 真是 妖孽 横生 . . .,1
对 的 ， 你 第 一 次 见 我 就是 这个 样子 。 娃哈哈 哈 哈哈,2
送 他 的 心情 ， 就 像 家长 第 一 次 送 自己 的 小孩 去 上学 ， 既 开心 又 担心 …,2
本来 想起 歪 密 票子 就 头疼 ， 她们 居然 在 这 时候 晒 成绩 ！,1
可怜 天下 父母 心 ， 可以 想像 此刻 药 家 鑫 的 父母 是 怎样 的 伤悲 ， 做为 父母 ， 他们 怎样 努力 的 想 挽救 自己 孩子 的 生命 ， 可以 理解 。,0
事发 入狱 ， 作 诗 ： 慷慨 歌 燕 市 ， 从容 作 楚囚 ； 引 刀 成 一 快 ， 不负 少年 头 。,3
俺 都 没 得 睡 ！ ！ ！,1
我 会 记住 的 ！ ！ ！,3
以后 ！,1
妈 的 ， 这 是 贱 贼 送 我 的 生日 礼物 !,1
"甘 无 野 啦 。 分手 啦
",0
一 年 啦 。,2
各位 班长 、 士兵 们 过来 顶 起 ！,2
呵呵 .,2
是 我 是 我 ， 低调 低调 …,3
昨晚 看到 那么 多 人 排队 献血 ， 心里 暖暖 的 。,2
还 搬 什么 家 啊 ， 直接 住 那 车 里 去 。,3
"格兰 阁 国际 酒业 音乐 品鉴 会 设计 策划 基本 完成 , 一切 就绪 就 等 20 号 晚 隆重 开幕 了 !",2
你 怎么 能 这么 说 人家 呢 ？,1
"摸摸 脚 崴 了 么
",3
给 力 吧 来 看看 我们 视频 哈,2
怎么 上班 法 ？,1
我 特 么 是 踩 了 什么 屎 啊 . .,1
我 也 想 知道 比如 的 是 谁 ？ 哈哈 。,2
高铁 有理 ！,1
我 擦 ， 我 被 他人 肉 了 去 唱衰 距,1
[ 耶 ] 胖 死 算 了 ！,2
"觉觉 啦 ？ ？
",2
( 笑 ) 就是 这样 ！,2
人家 完全 有 可能 是 在 练 六 脉 神剑 的 中 冲 剑 呢 ？,1
我 又 来 崇文 门 人保 定损 中心 了 ， 这边 说 ， 没 这个 规定 。,1
买 衣服 啊 ？,3
而且 还 不是 小事 那,3
到时 我们 见面 好好 聊 ！,2
专辑 录制 完毕 ， ( * ^ _ _ ^ * ),2
晚餐 后 ， 又 一起 去 爸 妈 家 ， 陪 亲爱 的 老爸 老妈 搓 了 半夜 麻将 呢 。,2
居然 唔 叫 我 ~,0
"@ 宠爱 _ yy , 收到 拉 ！",2
谢谢 ~ 亲 ~,2
4 月份 已 完成 七 站 的 推介 活动 ， 感谢 贵方 支持 ！,2
不是 长江 、 不是 黄河 、 怎么 就 冒 出来 个 珠江 来 啊 。 。 。 [ 泪 ]   [ 泪 ]   [ 泪 ],0
咋 走 啊 ， 我 现在 布达拉宫,3
大使 馆 你 是 anti 我 吗 ？ ？ ？,1
又 给 谁 学习 呀 ？,3
老公 啊 你 就 这么 急 着 把 我 嫁 出去 ？ 哼哼 我 不要 你 了 ~ 我 还是 跟 你 把,1
"去 哪里 了 呀
",3
你 个 度 鬼 死 甘贵,1
不用 管 那里 我 请 你 去 吃 。,3
这个 悲剧 了 ！ ！,0
都 新 中国 了 我 股票 还 赔钱 呢 ~ ！,1
有时 候 都 不 知道 那个 是 我 ？,3
改版 讨论 会 不让 我 参加 ， 人员 到位 情况 我 不 知道 ！,0
别 谈 对号入座 … 我 为 人 最大 的 缺点 就是 老实 … 你 一 天 欺负 我 这种 老实 人 …,1
下达 见 卡 打死 命令 的 有罪 ！,1
真的 吗 ？ 不 可能 吧,3
最 好笑 的 是 导演 alfredo 揭穿 他 了 . .,2
觉得 好玩 ， 我 就 以 龟 速 又 通过 了 它 … …,2
三 年 四 次 日语 考试 ， 我 终于 可以 结束 我 的 战斗 了 = - = 是 说 没 拿 过 旧 一级 的 合格 证 多么 让 人 桑 感 啊 = - = 新 考试 真的 比较 容易 过 … …,2
人生 五 耐   1 、 耐 冷 ( 事态 炎凉 ， 要 随遇而安 ， 坦然 处 之 ) ；,3
老檀 说 我 是 神童 诶 ～,2
[ 泪 ]   再 一 次 被 爸 妈 抛弃,0
在 这里 房子 的 功能 已经 不在 是 为了 居住 ， 而 演变 成 了 炒 钱 的 工具 。,0
尼玛 还 来 看 老娘 校内,3
[ 哈哈 ] 虽 是 广告 却 是 实话,2
我们 今年 医疗 保险 费 不用 付 了 ， 区 政府 付 了,2
[ 吐 ]   不 带 用 这样 的 方法 欺负 人 的 … …,0
比 不 了 我 当初 还 尼玛 能 进 了 冷宫 ？ ！ ！,1
那个 云南 神经 病 凌晨 四点 不停 的 打 电话 来 骚扰 . .,1
我 自残 而 死,0
你 果 晚 明明 就 发 我 脾气 呀 ！ 仲 话 无 ！,1
村民 不 同意 ， 问 当官 的 ： 把 地 都 占 了 ， 这 点 钱 ， 将来 如何 办 ？,1
草泥马 的 房东 ， 自己 家用 水 我们 水表 在 转 ， 有 木 有 ？,1
艹 你 麻痹 ! ! !,1
习题 又 不 确定 啊 … …,1
"贝贝 我 才 发现 你 怎么 没 加 我 啊 ！ 有 时间 我 找 你 玩儿 去
",0
犯 傻逼 啊 死 逼 学校 ！ ！,1
允 在 真 爱 !,1
[ 哈哈 ]   让 我们 一起 ， 共 筑 平安 北京 ！ [ 耶 ],2
这 是 啥 ？ 暗号 吗 ？,3
大不列颠 ， 俺 又 要 来 了   ！ ！ ！ ( 需 代购 的 童鞋 可 随时 私 信 我 哈 ),2
"一个 月 不得 出门 的 产妇 实在 体会 不到
",3
知 不 知道 啊 ？ ？ ？ [ 酷 ],0
见到 你 恢复 微博 控 的 样子 我 默默 地 欢喜 一下 [ 媚眼 ]   既然 你 回来 了 . . .,2
恩恩 ， 现在 就 加油 练 吧,3
[ 太阳 ] 一早 起来 就 倍儿 精神 !,2
"我 还是 钢丝 呢
",0
死 了 我 就 丢脸 丢 大 了 ， 啥 面子 都 没 了 ， 然后 又 继续 呼呼 ， 哈哈 。 。 。 。,0
一起 happy 吧 [ 奥特曼 ] [ 飞机 ] [ 干杯 ],2
咩 的 . . . . . . . . . . . . . . . . . . . . . . . .,1
哎呀 哎呀 哎呀 师傅 是 不是 过客 啊,2
六一 快乐 ！,2
我 已经 老 了 没 办法 了 … 感冒 从 回来 就 一直 没 好 … 失眠 是 经常 的 事,0
快乐 度过 2011 第 一 天 : 看 第 三 遍 子弹 。,2
靠 ！ ！ ！ ！,1
日本 开放 自由 行 ， 没有 武汉 ； 台湾 开放 自由 行 ， 没有 武汉 ； 想 去 那些 需要 办 签证 的 国家 ， 我们 还 得 千辛万苦 跑 到 北京 上海 广州 去 面签 ！,1
姐 相中 的 男人 多 着 呢 啊 哈哈哈 姐 还 喜欢 郭 冬临 呢,2
三 个 月 大 的 孩子 ， 也许 都 不 知道 自己 已经 被 遗弃 了 。,0
完了 ， 我 把 他 放到 了 后 怎么 解除 ？,0
"她 只 戳 我们 蛋 叔
",1
以后 父母 家产 一百万 以下 和 智商 一百五 以下 小孩 都 不许 上学 ！,1
堵车 ， 八点 我 都 到 不 了 ，,1
牵强附会 的 算 吧 ， 要不 实在 想 不 出来 了,3
思 一 思 ， 哈哈 ！,2
可是 我 不 懂 呢,0
( 看 完 电影 还有 精彩 节目 可 千万 不要 走开 哦 ， [ 偷 笑 ]   想 要 知道 请 接 看 下 条 微博 。 。 。 ),2
擦 ！,1
胃 、 难受 了 一 晚上 。,0
"曹 志杰 啊 ~
",1
"""我 也 很 累 ",0
北京 没有 北京 烤鸭,3
"这 都 被 您 看 出来 了 ， 我 在 朋友 中 的 的 绰号 就是 … 麦兜
",0
有 一个 中国 医生 来到 非洲 某 部落 工作 。,3
", 乘客 被 拦 在 外面 让 领导 坐 空车 ! !",1
"在 哪里 玩 啊 ？
",2
企业 做 网站 目前 最 广泛 的 用处 是 利于 宣传 ， 现在 是 一个 开放 性 的 社会 ， 需要 方便 ， 快捷 ， 不 限 时间 地 宣传 自己 。,3
老公 笑 了 笑 回答 到 ： 这个 问题 很 邪恶 、 很 邪恶 … … 。,3
你家 又 迎来 新 童鞋 了 呀,3
难道 是 双汇 知道 15 号 后 有 问题 ， 故意 甩卖 ？,1
祝 余 列刚 先生 和 李彩 小姐 一对 新人 ， 在 今后 的 人生 旅途 中 ， 无论 贫富 、 疾病 、 环境 恶劣 ， 你们 都 要 一生 一心一意 忠贞不渝 爱护 对方 ， 永远 心心相印 、 白头偕老 ， 美满 幸福 ， 早 生 贵子 。,2
甘 抵 ？ 你 买佐 ？,3
现在 回想 起来 ， 全 tmd 是 假货 。,1
啥 名 ？ 我 都 快 1 个 月 没 看 电视 了 ！,3
5 月 22 号 的 舞动 奇迹 ， 陈翔 的 演出 很 埲 ， 我 看 了 很 高兴 ， 孙子 进步 很快 ， 继续 加油 。,2
我 也 大半 夜 的 被 吓 死 了 ~ 看看 她 的 微薄 真是 乐趣 无穷,2
无处 发泄 . . .,0
哈哈 … 以后 记得 叫 我 锁骨 姐,2
没 拖车 与 物管 合力 抱 马桶 回家 ！,1
[ 偷 笑 ],2
唉 ! 甘靓 ， 边 度 黎 咖 ?,0
后来 稍微 一 想 ， 就 忍不住 笑 了 。,2
我 恨 你 ！ 钱 都 输 你 了 ， 现在 牌 都 不让 我 抓 ！,1
偶 也 是 ！ 心碎 了 ！,0
我 才 3761 ， 怎么 够 哦,0
都 是 我 的 错 ， 每次 晚上 游戏 房 睡 一 觉 后 给 她 洗澡 一 洗 … …,0
俺 去 搞定 花 爷 的 中药 事宜 。 都 那 啥 了 ， 还 能 叫 花 爷 吗 ？,3
我 连 男 朋友 都 没 得 ！ ！ ！ ！,0
人才 堂客 啊 ！,3
等到 某 月 某 号 ， 你 我 变成 陌生 人 ， 那 就 什么 都 没有 了 。,0
"我 老公 和 你 不 一样 滴 嘁
",0
"我 拼 了 ！ ！ ！
",1
找 个 贤慧 温 油 的 妹 纸 给 你 煮 煮饭 就 满足 吧 ~ 233 ~,1
你们 去 玩 不 带 我 ， 我 还 在 干活 呢 ， 不 公平 啊 ！,0
是 的 ， 所以 我 恼羞成怒 了,1
靠 ~ 凶 屁 啊 ~ ~,1
其实 春 春 在 舞台 上 不 太 好 拍 ， 因为 她 基本 上 没有 站 桩 唱歌 的 时候 。,3
跟 服务 员 都 熟 了 ， 还 问 我 怎么 来 这 了 ？,3
妹妹 ， 连 纸巾 都 需要 代购 吗 ？ 雷 到 我 了,3
你们 是 护短 还是 什么 ？,1
可惜 还 没 解套 。 。,0
我 一 到场 全 是 浮云,3
macaron 的 法文 意 指 少女 的 酥 胸 ， 完美 的 macaron 就 像 艺术 品 ， 一 口 咬 下 ， 薄 如 蛋壳 般的 酥软 口感 ， 内层 是 软绵 的 糖心 ， 美好 滋味 在 口中 化 开 ， 缓慢 温柔 的 释放 ， 层次 极其 丰富 ， 让 人 迷醉 。,2
嘻嘻 ！ ！ ！,2
"""呵呵 ",2
"你 快点 回来 好不 , 我 想 你 挂 你 了
",3
8 个 小时 会议 圆满 结束 ， 换 个 场地 畅饮 舍得 酒 ！,2
"( 不知 廉耻 ) 我 真是 又 一 次 被 杂种 雷 住 了 , 要 说 中国 人 去 他国 残害 几 千万 老 百姓 , 还 大 屠杀 还 细菌 战 等 变态 手段 , 回来 叫 我 去 祭拜 他 , 我 一把 火 烧 了 它 , 中国 是 因为 战乱 没有 详细 记录 死难 者 值得 检讨 可 战乱 是 鬼子 带来 的",1
透 着 你们 回到 祖国 人民 的 怀抱 了 … 回家 的 感觉 好 吧,2
哎 ～,0
在 图书 馆 书架 间 逡巡 ， 看到 了 一本本 熟悉 的 书 ， 回忆 起 初中 高中 六 年 里 每天 中午 做 图书 馆 管理 员 时 一本本 看 过 的 书 ， 有 多少 时间 没有 认真 静 下 来看 一 本 书 ， 好 怀念 当初 那种 一头 扎 进 书海 的 感觉 …,0
去 哪里 啊 ~,3
为 毛 西餐 里 没有 面条 啊 ！,1
周末 也 没有 了 。,0
一个个 下班 不 走 在 那边 聊天 ， 有 什么 好 聊 的 啊 ！ ！ ！ ！ ！ ！ ！ ！,1
"你 来 演 么 ~ ~ ~
",3
天气 热 还 下雨 ， 潮湿 的 很 啊 ， 一身 都 是 湿 的 。,0
[ 嘻嘻 ],2
听 不到 你 那 答复 时 ， 心里 却 像 针 扎 一样 的 痛 。,0
记住 ， 不是 眼泪 就 可以 挽回 失去 的 。,3
"折腾 了 一 下午 , 终于 买 新 手机 了 。",2
尼玛 ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！,1
"也 是 我 的 回忆
",3
啥 玩意 ？ 看 不 清 ！ 朦胧 呀,2
你 这 中国 菜 不 正宗 啊 ！,3
"""捶 心肝 ",3
